delivery_time_min,order_amount,distance_km,courier_rating,courier_experience,is_weekend,is_rain,num_items,tip
37,513.7748723933237,2.701125777246215,4.136638302155851,25,0,1,10,1
76,602.9092622975946,0.7792475315912574,3.8790155608951036,20,0,1,1,0
55,600.0843835394721,0.5,3.1344812681040732,15,0,1,6,0
37,457.9274780603323,0.5,3.92937893689033,16,0,0,3,0
54,608.8749551352921,10.338919355516333,4.641471681631461,13,1,0,4,1
59,306.6450379819859,1.349046479874378,4.229082036442631,14,1,0,7,1
53,520.30913557664,1.1881571613140782,4.664324907458237,17,0,1,6,1
27,576.8384550060971,6.659701386750012,3.9880233411986112,19,1,0,3,1
35,585.1745177904513,1.928430884047426,3.2369234101889637,16,0,0,5,0
41,589.48618056488,3.5265511817810955,3.027279691671762,18,0,0,5,0
43,644.9145968663618,0.8867361383283445,3.6064390934371824,24,1,1,7,0
53,845.3246536254304,16.062694908427012,4.395980942995585,13,1,0,3,1
47,1029.942791106682,9.53859309645895,4.5805198078833875,20,1,0,5,1
29,480.6394412275592,9.967773492423738,3.591505669240659,17,0,1,5,0
50,364.45371904069293,2.6108970788653374,3.9913078417664942,15,0,0,6,1
53,395.0363531187886,7.1850173142149485,3.8422378088681635,21,1,1,6,1
52,521.3379768519699,0.7767011751116064,3.8210455687028557,26,0,0,2,1
61,557.8216798194034,0.5,3.462697426400301,17,0,0,3,0
57,452.59693758381087,0.5,3.272742210058917,20,0,1,5,0
51,347.9092492939478,4.416719172317864,3.3933771164624265,24,1,0,8,1
43,529.503400047671,3.0384717187561963,3.1106647743266924,15,0,0,4,0
27,728.3001885081828,3.649215048235608,3.3962614836471543,7,0,0,4,0
50,895.6186718364504,0.5,3.018401795250759,20,0,0,3,0
47,503.35136924997175,2.7468501986632408,4.254516801271956,23,0,0,4,1
48,541.0442610647303,6.330449718228755,3.632750814775366,24,1,0,4,1
30,418.4891005801268,2.923201417484717,4.946289422853817,26,0,0,7,1
32,654.7676335878294,6.5879328358132,3.3874341015525955,15,0,1,7,0
61,435.1912905874662,1.3264660167008058,3.6916571406191876,18,0,0,4,1
44,885.8644134053709,8.387031664297618,3.7156823172830666,19,0,0,3,1
54,272.34421267934795,4.438895889677394,3.016902992124921,20,0,0,2,0
45,555.6758739679603,1.1834437449777988,4.678415906078918,18,0,0,3,1
45,773.2123111907532,1.3506548298580014,3.0639889202886494,29,0,1,5,0
59,729.1775521836635,4.944716610333097,4.880359669458483,17,0,0,6,1
38,2556.812979419236,8.858007855018075,4.784148702187242,21,1,1,2,0
46,792.2682328238652,2.6860856982106007,4.071043832171927,25,1,0,2,1
38,402.6117514105935,1.4940550440639475,4.087191149822584,17,0,0,3,1
39,634.138811753483,10.08746712286573,4.307555845912312,13,0,0,1,1
40,273.6573655740935,5.5322389068689315,3.774100023869774,23,1,0,3,1
47,638.8694470907687,2.9718105648240645,4.294444566795711,15,0,0,4,1
38,438.54918478114064,3.3461787092205646,3.0895367773769737,17,0,0,4,0
65,1051.2078735697678,1.1423917047700014,3.108095254699453,19,1,0,5,0
34,505.339187738821,4.92823928683616,3.914460839239089,25,0,1,6,0
42,627.4205453937457,2.2216210155004066,4.09924460221207,19,0,0,4,1
39,484.06591201688775,20.0,4.775635280671638,25,0,0,6,1
68,1586.7222285321138,3.2713972183031093,3.2093212678157927,16,0,0,6,0
47,566.4442231579823,3.326547411187799,4.645295854387779,17,1,0,2,1
60,1662.833779062767,4.171846497593944,3.4200946745841394,20,0,1,3,0
28,999.3208328155075,12.429896311280482,3.7881672970200637,13,0,0,5,0
48,846.4349592118278,8.067684003548298,3.6332048696548256,21,1,0,1,1
58,799.8039008308973,2.9994689342521834,3.800310545730798,23,1,0,5,1
45,809.8901726141152,6.341654770395612,3.3009909961451713,6,0,0,9,0
61,253.70285254829744,4.412291523205101,4.00714014880711,8,0,0,9,1
38,578.5692831627446,3.389983146863323,4.603285179662734,18,0,0,3,1
68,1014.9341226659533,1.0679205237388774,3.883068020757794,15,1,1,2,0
89,649.0770353933334,3.117511067579936,3.981227151796398,16,0,0,5,1
40,329.4435689478552,1.4106116957404362,4.697535170562628,15,0,0,4,1
39,647.9397895740949,12.316243420641001,4.412116229276061,17,0,0,5,1
69,1559.394303915556,2.0429008756999796,3.9809088170395697,16,0,0,5,1
71,1240.7184150012652,15.21034876607742,3.5153912963783593,21,0,1,6,1
38,644.8372731767813,3.8077221126473875,4.769853493689933,25,0,1,1,1
39,1070.3325125031913,4.992175026026282,4.1540408033811165,17,0,0,8,1
41,553.7683673374644,3.9147078908727058,3.4422952202213866,18,0,0,6,0
29,283.7416685955191,0.69275193058819,3.538239505276021,15,0,0,1,0
33,418.9564623016097,2.35659221824097,4.606266177872492,22,0,0,3,1
33,1453.0853236586925,0.5220610065703521,3.088291124174911,21,1,0,6,0
35,579.9857063921617,4.876941001226755,4.98418437405764,22,1,1,9,1
44,588.9304000157848,2.960849041080727,3.2607033594295833,15,0,0,3,0
47,572.539026613697,7.525051018873462,4.592137050793875,20,0,0,4,1
71,1723.424010543031,1.2453236102681322,3.7895506335433655,19,0,1,5,0
33,1499.6386494178337,0.8990199930991672,3.984432366574934,26,0,0,4,0
60,2017.0475589394869,2.607177137396339,4.761301154929155,21,0,1,1,0
41,614.2963059979725,13.058161122364977,3.8258223791784265,21,0,0,1,1
44,771.0955103100255,6.1966497469470525,4.074987507346469,16,1,1,4,0
54,311.5870412283735,2.7143653801211847,3.09859932481834,23,0,0,1,0
31,1391.958758664312,3.641511413053084,3.0046949477349063,17,0,0,3,0
50,370.9659295769473,0.5,3.489599746003452,22,0,0,3,1
46,741.2869385711484,20.0,4.361166185837535,16,1,0,3,1
51,384.2712702728416,5.489172526523908,3.2425297867182734,19,0,0,5,1
48,495.4996198825776,1.680190133763775,3.2275239176090986,14,1,1,4,0
93,437.6278030847673,4.407132981589317,3.8219212160718063,18,0,1,3,1
36,490.8125925314156,0.5797618708386768,4.295674077216453,16,1,0,3,1
38,507.97825849555306,16.88301198736937,4.424143984495861,23,1,0,3,1
37,505.660554132654,0.9605565292785413,3.3569013481967493,27,1,0,1,0
37,1008.9515041218474,5.221051189660951,3.1591762947440847,20,0,0,7,0
36,382.8214159201088,1.4081982405382991,4.880794067891088,15,0,0,6,1
63,742.6840461076455,6.32147017858399,3.5213327651242032,16,0,1,5,0
68,1222.8990338573537,7.4989139221039345,4.706692995217447,10,1,0,9,1
37,514.6061329856517,5.5953975361256525,4.726982900925637,18,0,0,9,1
34,464.53669526431355,4.766063429317505,4.5450451835250885,23,0,0,3,1
51,592.7292318645833,11.149884873066316,3.3376672133051404,27,0,1,3,0
37,1199.7429496202553,0.5,4.6436029185084005,26,0,0,10,1
54,732.932650355796,2.0092191077925956,4.538501118483174,20,0,0,6,1
47,509.9908848401508,1.4270065743282434,4.193445980212434,22,0,0,6,1
28,847.2012973241336,20.0,3.6744040703379053,11,0,0,6,1
71,383.31378091582957,2.4664823032037795,3.525017208533088,15,0,0,5,1
76,935.124574545252,6.595285534958935,3.243778424160718,19,1,0,3,1
37,815.909672891358,5.771552624718473,4.019514133801743,14,1,0,7,1
39,570.2619202120563,1.1918014384206752,4.1705217510196935,12,1,0,5,1
48,437.3383276824788,1.3655943639142603,3.7186779810315747,23,0,1,8,0
49,426.946852751663,1.6514488822423736,3.950718135361737,14,1,0,5,1
54,869.0569586532696,2.64772605401502,3.7270289147385336,19,0,0,1,0
81,1229.6566354754473,1.3349878350048963,4.282012114641402,24,0,0,8,1
42,483.642562418349,0.5,4.802518415593127,22,0,0,1,1
35,836.472254883461,10.576092121333105,3.3278405240938898,13,0,0,2,0
29,234.27285678926228,16.849922757030818,3.762817619806247,20,0,0,5,1
35,496.55345169095204,2.0894882673058452,3.2817372079017226,23,1,0,5,0
44,654.8921290272197,2.0662784760868442,4.2498875408156636,17,0,1,5,0
76,422.0645614317326,0.5,4.457741018977192,17,0,1,6,1
38,416.4418402518637,5.701089956198645,4.863825465194912,10,0,0,10,1
47,476.3296810633115,8.72743079836921,3.55774385252193,17,0,0,4,1
44,769.7735372816168,0.7926831725002745,4.90042241173086,15,0,1,3,0
63,605.6701256805175,0.8697813143735782,3.1265253436413496,22,0,0,4,1
95,217.2142912044654,7.805221276493058,4.206027726729176,12,1,0,1,1
38,230.361525228744,4.789350851774627,3.11426543868666,14,0,1,4,0
38,491.06053582040437,0.5,4.7875483755238895,18,0,1,7,1
61,836.1794916975182,4.871545980434359,4.059618114140108,17,1,0,2,1
54,200.0,1.8474819630602881,4.338696701525592,13,1,0,2,1
77,518.0827154897172,2.3000697074855663,4.663147851820905,14,1,0,1,1
53,511.25887761853886,7.342544524046479,3.3006212449679375,18,0,1,4,0
40,1331.6431224381288,8.328327133928745,3.0771831238762677,16,0,1,4,0
53,548.6655701983938,2.557100892725221,4.7577622918257045,19,0,0,2,1
62,805.5252042907078,14.70176560891229,3.629866454917865,16,1,1,7,1
57,713.8183870022142,2.60827624819199,3.2579578158543305,24,1,0,5,1
52,229.22791258812967,7.388453823800264,3.936922474174173,15,0,0,4,1
61,976.6258379435939,3.3070534120651933,4.196612151392038,19,0,1,5,0
63,740.7759757982479,11.39103955424943,3.0619412068450202,20,1,0,4,1
67,857.5970237221661,11.916874429382611,3.5497913165141757,26,0,0,7,1
54,3000.0,0.5,3.065599748553792,13,0,0,5,0
42,234.61445040477494,13.783051799304848,3.840670778390998,19,0,0,5,1
46,1575.532083309587,8.73015111074391,4.790200058132489,13,0,0,5,1
64,576.09711003702,7.834544022810766,4.965304822987139,15,1,0,2,1
34,767.903790260093,1.1214168763685142,4.2740951070072555,22,0,1,3,0
49,650.1765083600039,8.176836171509489,3.3232753875691836,15,0,0,5,0
39,538.0125210945882,9.490026372696992,4.811698779998611,30,0,1,3,1
45,500.23777524836544,1.7064715619972592,4.032495646400121,24,0,0,3,1
65,784.2707991471041,15.209936497561712,3.307498624205836,27,0,0,2,1
47,311.5043029152361,0.5,4.8434533389033225,17,0,0,5,1
45,968.055658196868,0.8120608715529732,4.514938101446206,19,0,1,4,0
29,540.1802053813004,3.856420855224157,4.463410545446303,19,0,0,8,1
55,378.0268899335628,4.287662442969723,4.41836140758881,8,1,0,7,1
54,531.1229671586004,5.180301743803973,3.400679642192885,17,0,1,1,0
85,1247.0980963090205,0.5,3.4220133834150523,20,0,0,5,1
40,508.9411833286495,16.140437439062417,4.37658599685451,17,1,1,7,1
47,795.7036432968956,0.5,3.4394455002207938,19,0,1,2,0
48,461.5183718496759,0.7719482661154764,3.8773433936060977,28,1,0,8,1
71,971.61625289925,0.5,4.564003651187883,21,0,0,3,1
43,937.0661425001869,4.183453302603049,4.567905036195682,12,1,0,2,1
48,1676.2332074993108,13.460900297228664,3.9065235450517193,19,1,0,7,1
53,609.2435022280882,5.482280565637971,4.58437987655049,19,0,1,3,1
47,929.2031606630995,8.648361050912513,4.677243592396113,14,1,1,4,1
39,698.5688692590019,0.5,4.309551502568521,27,1,0,6,1
47,1271.4787738443306,3.904597491099998,3.4568517046168403,17,0,0,7,0
61,464.3245673060558,3.0768858290776064,3.548023560771095,23,0,0,3,1
32,965.3615133702782,3.455425981764517,3.6296823108174707,23,0,0,2,0
46,603.4428581377423,0.5,3.2336082154679042,24,1,0,7,1
36,644.133441182911,5.766958701168255,3.5463192407398902,13,0,0,3,0
63,696.3665975086109,3.498044209589067,3.4190384486250642,15,0,0,5,1
28,754.5489837340955,7.2440168459389,3.910657499617204,23,0,0,3,1
37,627.5889904738651,3.3207643780046463,4.81687509574453,17,0,0,2,1
50,740.5229246630693,0.8089585359779549,3.208960633507916,16,0,0,5,0
71,1464.192285982991,5.224271765635617,4.440535847894791,27,0,1,5,1
43,1088.6839308200126,0.9460442719912356,4.374566008826255,17,1,0,10,1
37,1027.1849653048873,10.294061510209552,3.1915083973267153,15,0,1,5,0
78,529.6573229626887,4.748154952106526,4.8451448098116,22,0,0,4,1
28,426.4007304384098,0.8551510249253341,4.136944404313639,21,0,1,5,0
23,1072.3955739538176,16.395525883293413,3.7274510422713685,22,0,1,4,0
51,1030.7308536645576,3.652848376075648,4.513077166990613,21,0,0,5,1
38,1388.994437234412,0.5,3.514730916803268,14,0,0,6,0
32,491.7692916061019,4.928644911053797,4.387019674092641,16,0,1,3,0
55,593.0185453699921,1.4597820187743074,3.0794224151444944,26,0,0,4,0
48,293.0249968142436,8.140389102622787,4.678816075218544,22,0,1,6,1
37,546.625785629955,8.513857258470942,3.896341694042637,25,0,1,4,0
30,1094.754323842133,19.30364557068606,4.273385828715884,21,1,0,4,1
58,526.7638314259093,3.4844662518761247,3.4424756396133676,14,0,0,5,1
54,916.2047790470509,3.034451838415383,4.354147425316896,17,1,0,3,1
43,604.7096630150553,7.0014716334500795,4.544480551786553,19,1,1,5,1
77,782.1359027360062,0.710529710953729,3.9464263737687975,15,0,0,3,1
32,374.7107163081476,3.9583833356041542,4.235453848123589,20,1,0,3,1
28,694.0921445478596,3.951018022246207,3.9126518476447973,22,0,0,10,1
36,200.0,0.5,4.788182738515691,22,0,0,3,1
44,605.801225126251,2.706287435673569,3.9957383610286383,16,0,0,4,1
48,294.3481875949525,9.596309883097614,4.683617418057638,13,1,0,2,1
41,1215.6051021644319,9.695046841351823,4.602704116540497,24,0,0,5,1
49,981.1287321430979,0.5225691760738074,3.821009642696713,23,1,0,3,1
30,839.9442251341419,0.5,3.46016898371495,14,0,1,6,0
68,1422.9722738121548,1.5237713973150593,3.812164265119542,18,1,0,4,1
43,413.8657887846897,10.387858955925902,4.65243475155044,12,0,1,3,1
62,1593.489586671493,0.6900073287920482,3.4552650716387845,10,0,1,3,0
49,1060.0758934422888,6.36477128345197,4.0488726917154985,17,0,0,2,1
51,590.9446489319564,0.5332824398536797,4.612193495921495,26,0,0,2,1
53,1173.5751748232724,4.879379091062655,3.7069549502567574,21,0,0,2,0
51,382.54765884566285,2.200805300381365,4.284419274005395,21,1,0,6,1
54,440.4262109162715,7.777447350806756,3.4912631480976293,27,0,0,6,1
66,490.63729023338965,1.3308453853426472,3.21855889073632,23,1,1,5,0
47,510.56152322640753,5.097182805889043,4.588768450185713,14,0,0,4,1
55,392.180102181925,1.343860227323681,3.1979372468174136,22,1,1,4,0
43,1226.0360658356192,6.25288175888835,3.542762790159169,18,0,0,2,0
68,584.3924729405575,10.344606749735142,4.7102188439948804,24,0,0,4,1
36,793.3404782691237,0.6779635734592118,3.6929385741573344,15,1,1,9,0
76,500.1081208739224,10.071854133244184,4.946090699028322,14,0,0,3,1
44,267.6548693703256,4.501782474214858,4.95946866954772,18,0,0,4,1
29,761.3008990071733,0.6797314785977164,3.5365520409071136,24,0,0,3,0
46,255.66615522926816,2.7890782801250875,3.081956444499781,13,0,0,5,0
36,642.7031650353753,0.8768903543235089,4.4101265684107585,17,0,0,6,1
57,335.57399401809346,6.0256655338588665,3.9019730052966874,14,1,0,2,1
36,1796.5761607499114,7.112056675187441,3.201505687919153,20,0,0,6,0
39,1049.093105704556,0.5591096187404582,4.415045637956085,20,0,0,4,1
25,701.2587227619326,3.5275145224803195,3.0623498182238427,12,0,1,1,0
39,1251.1937052740377,8.426873903771266,4.740393380984484,14,0,0,2,1
21,435.6512383760223,13.757114851591204,3.2773050582266077,9,0,0,4,0
27,872.8290252861789,3.6027755154531165,3.25462375749345,21,1,0,4,0
56,735.0255179131507,15.00666198622234,3.351344595937169,19,1,0,5,1
56,759.0062718487579,3.836003145142411,4.920532716984133,15,0,0,7,1
50,1256.6148406398636,2.505948449274814,4.386338720507692,19,1,0,6,1
33,959.3404828978378,9.426060119679295,4.602743070927273,19,0,0,7,1
44,768.4394971731944,3.396050871559142,3.795269971465506,13,1,0,5,0
44,290.77689285276523,3.1923718661861518,3.672625455009911,16,0,0,6,1
31,411.5690687638744,3.369787326945151,3.46896801356634,21,0,1,3,0
70,625.5589269366423,9.379565637224465,3.9612960566248177,26,0,0,3,1
58,696.9308445663108,8.917216969812547,4.103657467068337,17,0,0,3,1
41,378.0014900953612,2.5835477712548167,4.2635496873055105,19,0,0,3,1
45,2221.2787838555714,2.0270744958722076,3.514237007997389,9,0,0,3,0
47,1419.6945582396484,3.3856607823883875,4.897308161805981,20,0,1,6,1
24,898.7987595535546,4.25219321770099,3.3395169964142717,18,0,0,4,0
41,689.535671107858,1.3612567743746915,4.931306349532825,24,0,1,5,1
36,598.1822749108181,7.898305492988001,3.0297122450150074,16,0,0,1,0
33,413.245054785751,3.332358439125339,3.9622513836336912,23,0,0,3,1
41,691.4150255103616,2.0326700090074037,3.6667356762331256,21,0,1,4,0
76,756.6314433396474,0.5648413119340875,3.8982468278605014,16,0,0,1,1
54,357.49440521351136,1.364592366140808,4.141329157961578,20,1,1,4,1
37,786.1032999153805,14.907290357822529,3.871178316025418,14,1,0,6,1
53,615.4603199713987,1.8199343898886204,3.82969370060319,19,0,0,7,1
68,256.2353148892774,0.9247808579302947,4.465446830826613,12,0,0,4,1
58,432.59739622792813,3.0871641334387734,4.371752550172929,19,0,0,2,1
45,540.8798866893055,1.8342595080194486,4.666542564071696,31,1,0,3,1
36,1709.3078964849071,0.5,3.499917962478991,24,0,0,3,0
55,878.5532867170275,1.9514926511490267,4.219057019508127,17,0,0,4,1
50,341.12849191717436,3.9275035411896235,4.170389570785708,25,0,0,3,1
58,848.1166155792015,4.011601129185015,3.7394756217453775,19,0,0,1,1
54,306.8466175177221,2.2046240986930337,3.972115083805362,23,0,1,6,1
61,1142.924408078727,2.964724535213181,3.6275642866114577,22,0,0,5,1
38,525.5459747342579,16.83657729493674,3.2836887952339704,17,0,0,7,1
66,634.7186981045439,2.368841350954555,3.4276024213254654,13,0,0,2,0
47,1290.6462278863276,1.4935588039591536,3.2110272928024024,22,0,1,6,0
83,349.47017285771784,1.3950459150513839,4.366139150380248,19,0,0,2,1
36,330.7758340551856,3.0602753895849073,4.321454786218303,17,0,1,2,0
75,496.80636216473727,7.125594856973817,4.901212743159745,24,1,1,5,1
47,1117.8801252934682,1.1532846823550449,4.459356827294482,22,0,0,4,1
36,311.16613393358097,6.1772507448843665,3.1040916775122627,15,0,0,5,0
38,200.0,0.5,4.768490347857909,11,0,1,9,1
40,530.8187207636407,2.7144458623667482,4.725350325891451,22,0,0,5,1
50,876.4418861149154,7.477535105010256,3.886640641545397,20,0,0,3,1
52,1212.1257009050644,2.0679876018768097,4.171726101055843,12,0,1,3,0
37,527.6426835715076,4.147551195076277,4.952156664945038,24,0,0,1,1
44,541.4694765058291,1.1469352121871297,4.064608727696332,20,0,1,1,0
85,1184.3511692611091,6.773889151840154,4.8106436567521795,17,0,1,3,1
75,261.158930247441,0.5,3.1660775156203727,22,0,0,5,1
50,547.7065289618422,9.571081314024369,3.3821037374173657,18,0,0,1,1
45,731.5839257875488,1.1044578597567232,3.8815098868826357,16,0,0,2,0
46,832.6466484558032,10.373186769794065,4.169513616674609,18,0,0,3,1
53,515.4790453238664,2.173408233689405,4.632455703725601,14,0,1,4,1
32,676.6948994706173,6.41298047170358,4.9765242302863735,16,0,1,4,1
41,200.0,1.9226193066188233,3.7777029929482326,27,0,0,5,1
27,478.60508197350435,11.817606351034765,3.09483127228017,16,0,0,5,0
50,834.4345887585481,0.6770207286243114,4.602343006590649,16,1,0,4,1
54,407.0161978763515,0.9832371549431606,4.208761438165617,25,1,1,5,1
38,685.0501935236935,3.3965184780773825,3.3970857177364033,16,0,0,5,0
71,831.6704348602632,0.5,3.9896569132428406,25,0,1,5,1
30,560.4417990534463,1.0906568210677239,4.4846204910674485,19,0,0,4,1
28,724.3189872641888,14.391202598203579,4.5408235741372875,10,0,1,2,0
47,411.0166470131832,18.75157501714209,3.9992368239975242,12,1,0,4,1
61,599.8588395693258,2.3601029443531156,3.6104290602577183,21,1,0,3,1
74,902.4453052727015,12.83835665928019,4.947485164076987,16,1,0,10,1
38,719.4496037808568,3.9353630303038423,4.3267252219129855,16,0,1,2,0
61,496.0785917183925,1.5717901028996244,3.816475038692597,19,0,0,8,1
44,744.0499741586508,6.060003392941046,3.5609264484093046,18,1,0,1,0
42,950.8011027691623,5.377924429459355,4.462205966007124,17,0,0,1,1
58,238.65747398097687,20.0,3.4843668911875354,15,1,0,5,1
54,1187.4186549621072,1.5397455922512935,3.3434199779473763,16,0,0,5,0
27,562.2084174265631,5.574615488044748,4.05966777792414,16,0,0,2,0
69,822.8261727308924,0.5,3.5799747852882837,10,0,0,5,0
67,1210.2999032704747,0.603194516504489,4.25781028984723,24,0,0,8,1
37,335.0109277307275,0.5,3.235877349748467,16,0,0,8,0
50,466.5100198273085,20.0,4.309882209134643,20,0,1,5,1
51,575.7800050496244,8.10435756691717,3.5665930559954044,22,0,0,3,1
48,449.4943298297501,7.7258177887444335,3.0004858688690255,19,0,0,5,0
37,1583.6194351454892,3.5639550702620753,3.2538721153483525,20,0,0,3,0
36,433.37957173227244,1.7838539062651906,4.867230755670188,16,0,0,5,1
44,503.8238032674174,0.8200371512553224,4.734709278230715,7,1,0,4,1
63,736.7101386182055,1.675089645121938,3.4672180640724735,15,0,1,2,0
52,364.64534984209007,2.3577939648642072,4.556743809090983,18,0,1,10,1
39,545.7492625240563,7.05929375608539,4.217143186347949,13,1,0,3,1
56,779.557640019183,3.8789690907087016,4.941809422899739,18,1,0,3,1
19,563.16338922783,0.5,3.747211319068118,27,0,0,6,0
63,634.7978301924136,0.5,4.362921225034342,16,1,1,5,1
26,510.4710586207502,0.5397759475397189,3.127071444847837,15,0,1,7,0
40,311.9256460324453,2.642391884919933,3.792494693632812,15,0,0,4,0
31,781.1729761557597,13.529730859301143,4.927635322376361,17,0,0,5,1
30,1599.5322725318317,5.0723091175610815,4.0779617489002415,24,0,1,3,0
63,671.2897187480119,8.093046705408582,3.5757590066696894,12,1,0,2,1
38,744.4398516688648,3.1403058700794606,3.2405419262572135,12,1,0,2,0
49,940.4527211411047,2.244468759905774,4.407056680363061,13,1,1,4,0
44,352.6001698696326,0.5736904775085802,4.289712086859454,16,1,0,5,1
51,1558.154409555012,10.434668577712703,3.7478774272075492,23,0,0,5,1
45,735.9516312885644,7.642978292289252,4.901882703731669,20,0,1,6,1
30,1504.0675988513974,0.9203239623199939,3.044405625975701,14,1,0,7,0
60,461.03939839371975,3.5898697904818238,3.6074477032636514,15,1,0,6,1
38,1650.8258573440276,3.3410516028677923,4.842138972599162,18,1,0,2,1
28,980.0246721562821,4.905367116581393,3.6418708766388805,19,1,0,1,0
39,877.0114454105393,14.611191176855813,3.5045056677103408,14,0,0,5,1
70,747.7077755003651,4.334782647202849,4.068440819862495,12,1,0,6,1
57,587.4174297078431,3.8850061008037162,4.647603499841075,21,1,0,4,1
40,1212.2892936009134,0.5,3.206293521756722,15,1,1,6,0
40,713.4982148303219,0.5,4.886041419291472,17,0,0,7,1
40,248.75417211170844,1.03725409016712,4.590145762362328,20,0,1,2,0
83,380.4697863965498,0.5,3.3625005111031037,21,0,0,5,1
50,606.1194773039545,6.800266361068422,4.424015922396325,16,0,1,2,0
50,776.6575282205489,6.424654587500687,3.769917445275114,22,0,0,6,1
60,646.5857039993289,0.7312379922200576,3.804589356152637,14,0,0,7,1
48,1223.5177555780924,9.041850346675423,4.566580184877733,18,0,0,4,1
41,250.74815477230402,0.8408273523907364,4.925569615961464,21,0,0,5,1
42,714.6507545975151,1.7917788286239884,3.253311745694388,17,0,0,4,0
43,268.00627309462783,1.4315943379318878,3.8412604737576386,25,0,0,4,1
44,972.4864553569458,2.3285212129259336,3.961883216168607,20,0,1,2,0
55,634.4577155528071,1.4695992073208732,3.7526236339099954,19,0,1,4,0
45,820.4106323001649,3.356448295112079,3.72637824743245,17,0,1,8,0
55,431.8414554912856,2.6162447177544967,3.104537335123193,15,0,0,2,0
43,1261.0909590388405,20.0,4.3710772411252465,14,0,1,1,1
45,1119.751799374768,0.5,3.8724288342400905,12,0,1,7,0
24,890.4902479886288,0.7668129811598556,3.3895876052878533,23,1,0,2,0
58,623.4330468330114,0.5,4.632067004604137,15,0,0,2,1
49,888.850133575385,4.915374796716641,4.605121496303256,21,0,0,3,1
60,467.1048338085499,0.5,3.9727832561777876,24,1,0,5,1
18,1020.2243463652649,9.052868889069899,3.596901322295521,17,0,0,4,0
83,1517.3800072607773,3.5865706211819246,4.276185451592905,22,1,0,5,1
42,1136.0416700490912,3.7433800512140976,3.576304271554806,18,1,0,6,0
62,461.8308807560893,4.123055076990261,3.4720158606474243,14,0,0,3,1
32,796.883630433888,0.9365521405558402,4.4610293080526535,12,0,0,4,0
53,348.4271703861896,1.1013029496847833,3.0806504794419016,13,0,1,4,0
32,885.5378102093742,1.9196238022691656,3.189536942069188,21,0,1,4,0
37,833.2233274639859,4.500812664333628,3.0135763480471796,14,0,1,3,0
79,261.1491839993478,1.179357140518704,3.3058863729508525,14,0,0,5,1
42,372.0796997791786,0.6183677185453798,3.1379800174209187,19,1,0,6,0
47,577.3395403777336,17.552308606412733,4.991604735559838,21,0,0,6,1
58,572.2466624170652,0.5,3.577619939908179,25,0,0,2,1
51,363.3118412529183,8.115083575917927,3.2985360253384943,17,0,0,6,1
46,807.9412655080811,7.756674089693121,3.481992515991836,22,0,0,5,1
49,754.2597498236611,1.7635150258873602,4.87225114308027,16,0,1,4,1
91,603.5720582626061,0.7287522306612642,4.040320446048791,13,0,0,6,1
43,455.8228512439863,0.7869466989282824,3.7296361926157138,17,0,0,1,0
47,1123.6679438744911,5.9772398416931924,4.7467829158184385,18,1,0,5,1
61,1521.8828380921993,5.1473894111949345,3.789980541098065,19,0,0,2,0
62,522.2880512886659,7.633433018244213,3.670017139915392,11,0,0,6,1
63,489.76052219487326,13.861437629948004,3.4145650450994713,24,0,0,7,1
54,850.3124181390871,5.887098451314484,3.7555936478188228,15,0,0,4,1
31,556.1206739206187,0.8471344764783593,3.6333687120338523,19,0,0,4,0
72,620.3608964066605,1.3948844752435996,4.354607918596282,18,1,0,7,1
31,962.7815817673227,9.231935715261264,3.579165409341454,25,1,0,2,1
48,256.0369976855346,1.1742216702772108,4.154399492845123,22,0,0,6,1
35,1285.819018046812,0.5,3.1317843300639456,11,0,1,2,0
43,689.757621136256,6.074832639664823,3.3825783133930285,20,0,0,5,0
49,541.4514628074019,2.5752255287813046,3.8148105432226975,16,0,0,4,1
49,636.1172634822507,12.631147132512623,4.87389850781739,22,0,0,3,1
50,652.7633618842318,5.252755823686311,3.754503971431391,18,0,0,1,1
72,279.8907499493905,0.5,4.328148242399668,13,0,0,2,1
51,1404.5456008978304,14.76878517772499,3.5101744448427965,21,0,0,3,1
41,679.0283071335583,1.4957867357159795,3.2540671519464635,14,1,0,3,0
59,830.0625548366019,2.056504192586014,3.1170732001601005,19,1,0,2,0
63,1070.3862945930798,2.573000471326034,3.6108269970855025,20,0,0,8,1
30,399.1825261140371,0.5,3.3153220535938157,12,0,1,5,0
53,842.8052823393664,3.431010986717417,3.3480208960322484,16,1,1,4,0
55,581.8306666073804,0.6580575614469336,4.5215186167739,20,0,0,2,1
40,1015.752897675205,2.5622207200538636,3.0316761418897484,20,1,0,6,0
67,229.6109350473727,2.1593774713247766,4.115620251470869,21,0,0,4,1
42,632.9888768541045,7.410505156158739,3.7589227611869296,22,0,0,4,1
46,492.0545931915844,8.127087331620938,4.013099999817094,17,0,0,3,1
42,825.6174043183681,0.8327108381471462,4.125660474429206,26,1,0,3,1
44,841.3620726696311,2.2828804169992005,3.6267353889145566,23,0,1,5,0
32,466.93359494936146,2.336860761356089,3.5902177203685706,15,0,0,4,0
29,465.8730014529735,0.8208982677202443,4.466803698669811,17,0,0,3,1
72,629.3372715147852,8.008675900249564,4.742553976242315,20,1,0,2,1
34,424.8256656682565,6.141811256774967,3.3851632649170558,10,1,0,4,0
33,1013.324559925138,1.0559624176961988,3.1952375210702977,16,1,1,3,0
