request_id,endpoint,response_time_ms,status_code,client_type,request_size_kb
REQ-067047,/products,152,200,mobile_app,230.00517482132256
REQ-131309,/users,2673,200,mobile_app,349.498153950532
REQ-109687,/users,3173,200,mobile_app,725.6063514230015
REQ-016314,/users,4063,200,other,1022.8509857722056
REQ-027996,/users,3600,200,mobile_app,254.9344518870724
REQ-070059,/auth/logout,1294,400,script,390.46510164957687
REQ-110760,/products,3348,200,other,233.6045415745424
REQ-003775,/products,988,200,browser,25.980635365205565
REQ-013290,/users,3763,200,other,154.17263449131488
REQ-023524,/users,4689,404,browser,685.4954765721433
REQ-127749,/products,4560,200,browser,206.2452595762319
REQ-040170,/users,3640,200,browser,819.9434466103231
REQ-085236,/auth/login,4049,200,script,542.844865694176
REQ-111522,/users,782,404,browser,351.116842781731
REQ-106353,/orders,2513,404,browser,730.0690285092226
REQ-033906,/orders,1698,200,browser,939.2778521075036
REQ-035967,/auth/login,3628,400,browser,263.44487298132555
REQ-053965,/users,1009,200,browser,503.46915386029866
REQ-027352,/orders,1532,200,mobile_app,742.2764639729168
REQ-137556,/auth/login,1139,500,other,464.6597243683371
REQ-127992,/auth/login,3171,200,mobile_app,373.8629276657834
REQ-004679,/products,1927,400,script,832.6721534335433
REQ-093903,/users,2228,200,mobile_app,618.9637583636742
REQ-055781,/orders,1737,200,browser,992.3660443296136
REQ-038723,/users,3521,201,script,881.1827060118633
REQ-110964,/auth/login,4946,200,mobile_app,549.9164404473892
REQ-110163,/users,4441,200,browser,200.80943895040232
REQ-010803,/users,1719,500,script,909.549787670523
REQ-010558,/auth/login,3786,200,mobile_app,291.43189597132
REQ-079258,/users,3922,200,script,534.3103083428288
REQ-013617,/users,1064,200,script,318.3420982464146
REQ-079843,/auth/login,2391,200,script,508.0606729343223
REQ-058350,/auth/login,353,200,mobile_app,989.5954059456616
REQ-080751,/users,3821,200,other,934.8257073865818
REQ-005031,/orders,753,200,other,572.1247449310298
REQ-053970,/users,4978,200,script,836.7675712871188
REQ-083933,/orders,1954,200,browser,203.024788211082
REQ-013843,/orders,1399,404,mobile_app,826.0000504235953
REQ-149782,/users,3290,200,browser,536.7402676990981
REQ-032193,/orders,2177,200,script,623.9046699248786
REQ-107798,/orders,4723,200,mobile_app,411.183639566278
REQ-109233,/users,2604,200,script,143.27939152639618
REQ-103724,/users,2117,200,mobile_app,474.7607876712742
REQ-104060,/orders,3402,200,mobile_app,228.35393009014388
REQ-072230,/orders,3518,200,browser,733.8958791150219
REQ-046901,/users,3840,200,mobile_app,303.009336647248
REQ-140837,/auth/logout,2922,200,mobile_app,268.63429128590104
REQ-057264,/products,2959,200,script,601.8621967671771
REQ-019907,/orders,2295,404,mobile_app,107.0558502198758
REQ-119462,/orders,1482,200,browser,164.75354069237594
REQ-031716,/orders,3729,201,other,540.2907891067001
REQ-081556,/orders,2073,200,browser,999.5142204663074
REQ-072415,/orders,2318,200,browser,471.1204307503114
REQ-085201,/orders,3834,400,browser,228.07727805068964
REQ-018861,/orders,4671,400,mobile_app,155.8225415723957
REQ-120800,/auth/logout,2333,200,mobile_app,142.4700173711695
REQ-052431,/products,3830,200,other,292.51483707382573
REQ-090287,/users,31,200,browser,375.38906927841606
REQ-126827,/users,2173,200,browser,200.64614068198983
REQ-135337,/products,3924,200,other,723.6194953678956
REQ-067762,/products,4309,401,browser,869.9476852459425
REQ-080439,/products,3582,200,browser,81.17017651210246
REQ-038007,/orders,2343,200,mobile_app,896.7660462757294
REQ-027131,/auth/login,2298,400,mobile_app,963.3768820241625
REQ-041935,/users,2250,200,other,250.9448146640513
REQ-055570,/orders,218,200,browser,86.40517605631922
REQ-121645,/orders,1961,200,mobile_app,483.9202539645377
REQ-032853,/orders,4017,200,browser,15.048099397272056
REQ-124740,/orders,1161,200,script,367.0474198170998
REQ-123419,/auth/login,191,500,mobile_app,743.7571615680948
REQ-077175,/users,956,200,browser,854.9592054423445
REQ-149931,/orders,1017,200,browser,624.8127573588702
REQ-132904,/products,4971,200,browser,220.57258974617824
REQ-131059,/auth/logout,3483,404,browser,708.5857759973763
REQ-108672,/auth/login,4102,200,browser,50.84006840370063
REQ-143894,/products,1707,200,mobile_app,130.36527934346566
REQ-048137,/users,1834,200,mobile_app,917.405406711051
REQ-122578,/auth/logout,1225,201,mobile_app,537.9069754299338
REQ-081700,/auth/logout,4445,500,script,940.4559068754836
REQ-077776,/auth/logout,957,200,other,819.0627879320501
REQ-022915,/products,4192,200,browser,1002.727160763325
REQ-114133,/orders,145,500,other,860.8491239944075
REQ-023646,/products,4922,400,mobile_app,31.14749099703944
REQ-119314,/auth/login,936,200,script,469.964879308112
REQ-038073,/orders,2214,401,browser,783.9095907369137
REQ-095459,/products,66,200,mobile_app,665.8527042042712
REQ-100684,/orders,3614,500,browser,297.88685999217694
REQ-109695,/orders,3858,200,script,84.3146595978902
REQ-060614,/orders,2805,404,mobile_app,717.4787209190152
REQ-048013,/orders,2974,200,browser,469.246027538351
REQ-083825,/users,1316,200,mobile_app,111.46371876130632
REQ-071009,/users,1482,401,other,249.2440882514915
REQ-115347,/auth/logout,1355,200,mobile_app,832.45752152753
REQ-023150,/products,2335,400,mobile_app,788.8787148408828
REQ-109259,/auth/logout,4376,201,browser,64.21149956973537
REQ-018503,/products,712,201,mobile_app,846.235596345178
REQ-138230,/products,2059,200,script,45.48160369513699
REQ-058598,/products,4460,200,mobile_app,534.1246574726835
REQ-129793,/auth/logout,4852,400,browser,901.5450269113232
REQ-021404,/orders,1092,200,script,1000.6195738608304
REQ-042402,/products,536,200,browser,76.3658536972189
REQ-084826,/orders,3982,200,mobile_app,309.18441726177457
REQ-132384,/users,4570,200,browser,733.4586162059892
REQ-056446,/auth/logout,2414,200,browser,171.782489946529
REQ-082743,/users,718,400,browser,496.5655111103332
REQ-108460,/products,3860,200,browser,567.3829040087925
REQ-016120,/users,980,200,browser,505.8374814757078
REQ-059611,/auth/login,3786,200,mobile_app,12.11949347320305
REQ-115088,/auth/login,341,200,browser,309.73237463544245
REQ-077395,/products,4308,500,browser,375.58013283896514
REQ-082159,/auth/logout,4063,200,browser,52.62883034899728
REQ-061294,/auth/logout,1389,500,mobile_app,106.104239609133
REQ-111884,/orders,4841,404,mobile_app,492.56331525957097
REQ-101332,/orders,3269,200,browser,924.364908026489
REQ-092969,/users,3044,200,other,105.97705451553723
REQ-148545,/users,1622,200,other,414.6607470359042
REQ-107366,/orders,1765,400,mobile_app,90.34645563162842
REQ-091885,/auth/login,836,200,script,387.4746260521184
REQ-063883,/orders,529,500,mobile_app,175.64671123029134
REQ-146749,/orders,4603,201,browser,564.9467775111113
REQ-067989,/orders,767,200,script,754.7896551581745
REQ-080201,/orders,871,200,mobile_app,1001.4815246486886
REQ-022304,/products,2238,200,mobile_app,801.2327224728484
REQ-125085,/products,3636,200,browser,266.15464325790026
REQ-090306,/auth/logout,1952,200,browser,1005.53847170733
REQ-057932,/users,1990,200,mobile_app,81.07833785509791
REQ-133565,/orders,2084,200,script,971.6457252431422
REQ-053445,/users,3855,200,script,859.4419648592132
REQ-117982,/products,825,200,other,177.893978020973
REQ-005440,/auth/login,1233,200,script,545.4410831193811
REQ-118567,/users,3535,200,mobile_app,281.3249676010239
REQ-051476,/users,3244,200,browser,325.5071059380104
REQ-052487,/orders,3562,400,browser,958.3468677074624
REQ-012753,/users,1850,200,browser,235.9603261720021
REQ-053425,/auth/logout,4559,200,mobile_app,599.2553243819968
REQ-019717,/users,1161,404,browser,971.4986922564404
REQ-024146,/orders,1770,200,browser,364.7920218311701
REQ-066347,/auth/login,380,200,other,884.3575051679136
REQ-148609,/users,3795,200,mobile_app,586.4141365921216
REQ-149091,/auth/login,996,200,mobile_app,923.0277944505198
REQ-138886,/products,4236,200,other,530.9262336589808
REQ-015527,/auth/login,4901,400,mobile_app,345.6703417494072
REQ-002346,/products,3208,200,script,453.4928317129496
REQ-098668,/orders,3243,201,browser,827.2384044495288
REQ-101633,/auth/logout,3712,500,mobile_app,414.8255509294535
REQ-127538,/auth/logout,658,401,browser,617.9765903125768
REQ-073759,/products,4861,404,browser,956.7412363000052
REQ-129093,/orders,776,500,browser,880.1355534262625
REQ-102346,/auth/login,3295,401,mobile_app,576.6353779536732
REQ-075206,/products,2618,401,browser,183.1675521096849
REQ-049958,/products,4884,200,browser,996.8227458403748
REQ-084614,/orders,2623,200,mobile_app,416.496890877959
REQ-076767,/products,2113,200,mobile_app,502.8498916735386
REQ-017216,/orders,3578,200,mobile_app,950.578584989558
REQ-011796,/auth/login,1731,200,mobile_app,79.83841608368294
REQ-031622,/auth/logout,3980,400,mobile_app,547.0089348880359
REQ-003746,/users,882,200,mobile_app,601.808878847951
REQ-130925,/products,2754,200,browser,700.4133423378661
REQ-131974,/products,3385,201,browser,16.50663265133077
REQ-013613,/orders,3164,200,mobile_app,97.31556706192224
REQ-089625,/users,1286,500,mobile_app,226.7949581784501
REQ-122435,/orders,3905,404,browser,494.07945874124647
REQ-129183,/users,4613,200,mobile_app,911.0306170005488
REQ-059210,/products,3868,200,browser,483.5372818932692
REQ-021856,/auth/login,1350,200,mobile_app,418.2427149282277
REQ-009671,/orders,4470,200,mobile_app,43.512446740786565
REQ-010975,/products,1329,200,script,24.29195107036696
REQ-007829,/products,4981,400,browser,343.41466407491976
REQ-137811,/products,3360,200,script,120.14146293055072
REQ-084788,/products,2031,200,browser,341.586882902568
REQ-028861,/orders,3444,200,other,481.6091324026475
REQ-016395,/orders,1774,200,mobile_app,686.868480411456
REQ-022049,/auth/login,3716,200,script,393.2811855718165
REQ-133908,/auth/login,3863,200,script,566.5913037540604
REQ-130602,/auth/login,2767,400,browser,185.31404806512452
REQ-009483,/products,4107,200,mobile_app,492.6011199585652
REQ-125481,/auth/logout,1813,200,browser,467.44000092834193
REQ-043046,/orders,925,404,script,370.2161747470913
REQ-015938,/users,3311,200,browser,710.5739812841935
REQ-103161,/products,4521,404,mobile_app,832.7926417034666
REQ-092487,/orders,804,401,mobile_app,395.3196020946243
REQ-013730,/users,1869,200,other,73.03866349206102
REQ-031663,/users,721,200,mobile_app,693.6813912889337
REQ-031443,/products,3033,401,mobile_app,560.6445864154389
REQ-130627,/orders,2140,200,browser,454.8066532239079
REQ-071773,/products,2181,200,mobile_app,47.22757855338552
REQ-079005,/users,4935,200,browser,1008.1121566630922
REQ-065150,/auth/logout,4701,500,script,46.35770636612848
REQ-069930,/auth/login,1164,200,mobile_app,782.7062110811383
REQ-139877,/products,1832,500,browser,849.0527181773627
REQ-121288,/users,3035,200,mobile_app,180.3570523767255
REQ-056987,/auth/login,3628,200,mobile_app,785.6272964420945
REQ-129707,/orders,4306,200,other,650.1960619175172
REQ-062229,/auth/logout,2418,200,mobile_app,391.9256175897159
REQ-027122,/users,471,200,browser,20.54722528341432
REQ-067345,/users,2747,200,browser,335.7021689124231
REQ-076744,/auth/logout,4514,400,mobile_app,392.78625846580167
REQ-003790,/auth/logout,2113,500,mobile_app,340.6554775118985
REQ-064065,/products,1977,404,script,76.65637827081791
REQ-085521,/auth/login,4582,500,mobile_app,67.83979163858749
REQ-032850,/users,810,200,mobile_app,112.36350211190585
REQ-139886,/auth/login,519,200,mobile_app,995.3891483669686
REQ-053595,/orders,829,200,browser,125.09490263257176
REQ-129201,/orders,4502,404,script,592.1589592626053
REQ-037396,/orders,4301,201,browser,791.0995399671635
REQ-042639,/products,4487,200,script,822.3206659636232
REQ-017040,/products,1155,200,mobile_app,511.1711215588823
REQ-091568,/auth/logout,2578,200,browser,202.552620072993
REQ-076507,/auth/login,659,200,browser,412.0849669543744
REQ-089624,/orders,3405,500,mobile_app,221.96341398812265
REQ-055755,/orders,1700,200,mobile_app,63.90170752264296
REQ-133046,/auth/login,575,200,browser,401.04535728850766
REQ-078793,/products,586,200,script,106.78657723328662
REQ-148869,/users,1205,200,mobile_app,759.8680639921694
REQ-005764,/users,4887,200,script,148.24488955065215
REQ-126165,/auth/login,4119,200,mobile_app,393.7951153622715
REQ-003229,/users,432,200,browser,565.4999583834956
REQ-076988,/users,4578,200,mobile_app,433.7999112939426
REQ-013389,/products,236,200,mobile_app,477.419421569256
REQ-048980,/orders,1804,200,browser,121.52660713741476
REQ-145335,/users,1536,200,browser,22.10544701176252
REQ-144425,/auth/logout,276,200,other,534.4008186219042
REQ-125893,/auth/logout,4178,500,browser,1015.505312437772
REQ-090446,/orders,2635,200,browser,986.0771449379436
REQ-027586,/products,3570,200,mobile_app,742.6970870023425
REQ-042371,/orders,3361,200,browser,823.7398825575065
REQ-018191,/orders,2590,200,mobile_app,681.5274104110488
REQ-143945,/auth/login,4548,200,browser,987.6672247081444
REQ-051970,/products,3350,200,browser,983.8395037741032
REQ-134942,/orders,2441,200,browser,336.7962792326129
REQ-045769,/products,3209,200,mobile_app,155.8283997683715
REQ-004083,/products,3505,200,browser,334.2008282974713
REQ-102732,/users,3852,401,other,253.63634371002613
REQ-147193,/orders,1534,201,browser,364.3608238926712
REQ-037724,/auth/logout,3428,200,browser,908.4183487941104
REQ-015395,/auth/logout,4551,200,mobile_app,943.3065929702364
REQ-119841,/products,1317,200,browser,730.9964996242002
REQ-120524,/auth/login,3923,200,mobile_app,863.1872108895213
REQ-090936,/users,4657,200,browser,544.8844908410283
REQ-060267,/auth/login,3285,200,mobile_app,738.7645975371731
REQ-143677,/products,1431,404,mobile_app,977.0782631674684
REQ-063289,/auth/login,2255,200,mobile_app,499.253539191366
REQ-047802,/users,2327,200,other,457.36173304870897
REQ-117124,/orders,1318,200,other,602.1271359474299
REQ-096730,/products,698,200,mobile_app,114.37114838546194
REQ-032200,/auth/login,4044,200,browser,570.6938602392785
REQ-061082,/orders,3576,200,script,312.366503682355
REQ-080186,/users,175,200,mobile_app,1023.5374272565208
REQ-078765,/auth/login,2828,200,browser,965.5007679193571
REQ-046841,/orders,2185,200,browser,943.3745931574634
REQ-076833,/orders,90,200,mobile_app,393.0221759800282
REQ-147375,/orders,3959,200,mobile_app,974.9880648708112
REQ-032153,/auth/login,4192,200,other,830.0933610607005
REQ-122911,/orders,4393,200,browser,469.3348981390327
REQ-006523,/auth/login,704,400,mobile_app,111.66789092475057
REQ-001446,/users,4823,200,mobile_app,393.0654515289282
REQ-013298,/products,1954,200,other,41.11285250636084
REQ-056965,/orders,4467,404,mobile_app,968.7075031806776
REQ-041875,/users,3540,200,browser,850.649522700629
REQ-002861,/auth/login,3016,200,browser,125.07276770952348
REQ-149965,/orders,4706,200,mobile_app,234.5053490518615
REQ-069669,/orders,2005,200,other,556.7060539170984
REQ-102241,/auth/logout,1340,200,browser,330.55350669176966
REQ-085136,/auth/logout,2960,201,mobile_app,717.7964411692537
REQ-043042,/orders,1095,200,other,583.8906854947743
REQ-035800,/orders,4515,200,mobile_app,250.25993517547923
REQ-127239,/auth/login,440,200,script,82.42099672453075
REQ-143953,/auth/login,3916,200,mobile_app,821.5190865691847
REQ-085910,/users,4197,401,browser,834.6049028465451
REQ-104599,/users,2095,404,browser,659.5971554130921
REQ-138761,/auth/logout,397,404,browser,644.4961638833626
REQ-009789,/orders,3555,200,browser,123.85085076628188
REQ-145875,/users,1746,200,browser,277.588917891124
REQ-058364,/orders,3781,500,mobile_app,585.1346048423582
REQ-120835,/users,194,400,script,109.28398465375425
REQ-049303,/users,4637,401,mobile_app,950.206970860514
REQ-015871,/orders,3916,200,browser,0.4428895161290427
REQ-113537,/users,2449,200,mobile_app,426.02241499346354
REQ-135041,/products,3522,200,browser,362.7333356441577
REQ-139634,/users,454,200,script,421.0462714249511
REQ-088976,/orders,1729,200,script,863.0437979295925
REQ-007391,/products,241,200,mobile_app,402.4828110794045
REQ-085614,/users,1319,200,browser,377.725067782288
REQ-043257,/users,3609,200,mobile_app,154.80132164283543
REQ-011693,/auth/login,3594,200,script,352.01264398190216
REQ-089734,/orders,4335,200,mobile_app,960.1675475796349
REQ-017900,/orders,3948,200,browser,668.4071154961224
REQ-084489,/auth/logout,3471,200,script,483.0319159421408
REQ-100591,/products,1121,200,mobile_app,688.7195242904194
REQ-027165,/auth/login,3224,200,mobile_app,151.2831150091016
REQ-001986,/users,718,200,script,604.921149268965
REQ-099799,/products,4128,200,script,903.1887329678448
REQ-106899,/orders,4041,200,mobile_app,411.7766184693549
REQ-054908,/users,1028,200,script,371.8452226124799
REQ-080067,/products,4545,200,browser,83.96311412153116
REQ-119256,/auth/login,2678,201,mobile_app,886.1130108861578
REQ-098742,/orders,863,200,mobile_app,843.2273833524831
REQ-120880,/orders,3545,401,other,733.4140046098757
REQ-068797,/orders,4482,201,browser,23.92218940522953
REQ-133770,/products,3839,201,browser,78.15708879860505
REQ-147618,/orders,3336,401,script,189.739512579229
REQ-103014,/products,3307,200,other,279.09620720369384
REQ-128928,/auth/logout,1382,200,mobile_app,847.3730490208759
REQ-135681,/users,402,200,browser,772.4856199894682
REQ-038675,/users,1138,200,script,873.3830789717674
REQ-087784,/users,2753,200,mobile_app,127.11576353023416
REQ-130751,/products,3473,200,mobile_app,72.86940736306241
REQ-112846,/auth/logout,1571,200,mobile_app,302.1243493918536
REQ-050741,/auth/login,3703,200,browser,529.6135400230252
REQ-115894,/users,679,200,browser,123.28496735559318
REQ-115007,/users,2475,200,script,26.717078938623107
REQ-098400,/products,3791,404,other,563.9748323699331
REQ-065642,/products,1966,200,mobile_app,21.793821108247634
REQ-002464,/products,2354,200,mobile_app,900.7951733957752
REQ-083619,/auth/logout,3274,200,browser,405.1578470570767
REQ-021793,/orders,2516,200,browser,224.5590893138437
REQ-028695,/orders,579,200,mobile_app,252.2521037275911
REQ-134086,/products,2492,200,other,159.65507295774535
REQ-014280,/products,1307,200,mobile_app,696.8855577389468
REQ-046394,/users,4386,200,mobile_app,876.4143540593677
REQ-075237,/products,3539,500,browser,805.9242625878298
REQ-052592,/products,322,401,browser,665.4127095313825
REQ-142200,/auth/logout,3361,200,other,684.2566578507673
REQ-064783,/auth/logout,2886,200,browser,881.1949793457684
REQ-045006,/products,2578,200,browser,917.924530900308
REQ-101856,/orders,3865,200,mobile_app,502.6590731690494
REQ-072059,/auth/logout,1638,500,other,705.7409305748715
REQ-110168,/products,1238,200,script,771.728226697322
REQ-040982,/users,4901,200,mobile_app,992.6103767322916
REQ-083692,/products,2964,201,browser,643.0395895387037
REQ-144352,/users,4244,200,mobile_app,31.844190407212484
REQ-089602,/orders,3819,200,other,199.92023096581013
REQ-112935,/orders,2756,200,browser,8.856944436593915
REQ-100097,/products,2150,200,script,358.54210397363295
REQ-082681,/auth/logout,1789,401,other,985.2142878953908
REQ-068717,/products,610,404,browser,541.0962591726047
REQ-147325,/auth/logout,2559,200,browser,550.594965979223
REQ-105138,/orders,537,200,mobile_app,261.42372844408106
REQ-117911,/products,4693,200,browser,761.4154464897686
REQ-137023,/users,4774,200,mobile_app,422.4481953969553
REQ-112583,/orders,2968,200,browser,791.6385650444582
REQ-000156,/users,577,200,script,127.84243957475788
REQ-079878,/products,2983,404,mobile_app,688.428776434626
REQ-133839,/auth/logout,439,200,browser,97.6805913864962
REQ-050117,/products,1062,400,browser,162.3945937950547
REQ-003613,/orders,3703,400,browser,652.490758697431
REQ-043121,/users,4941,404,other,1001.0065343093378
REQ-062846,/orders,459,401,browser,144.59900553939138
REQ-037645,/orders,3715,200,browser,374.9338010051376
REQ-060730,/auth/login,2613,200,browser,22.92362014229244
REQ-109797,/products,2059,200,mobile_app,221.78003507282
REQ-143024,/products,3002,200,browser,166.05736802278437
REQ-023603,/orders,2084,500,mobile_app,829.8451928778098
REQ-049298,/users,121,200,mobile_app,54.43364843161244
REQ-117635,/orders,2383,200,browser,571.1950228496423
REQ-093971,/products,865,200,script,400.6831308990847
REQ-000704,/users,1849,200,browser,164.36180594602672
REQ-030458,/orders,1729,200,other,899.3055903094546
REQ-144146,/users,4053,500,browser,785.0762825645533
REQ-089281,/products,3190,200,other,700.6047734544164
REQ-104954,/auth/login,3545,200,mobile_app,615.5164979853387
REQ-113986,/products,1599,200,browser,371.6579011264931
REQ-110391,/products,3867,200,mobile_app,190.27371430519648
REQ-103361,/products,2727,200,browser,659.94174750431
REQ-109107,/orders,1351,200,browser,562.2752573272229
REQ-146010,/users,4603,200,other,844.0253490736344
REQ-098247,/users,3856,200,other,118.516059209312
REQ-087327,/orders,3955,200,browser,422.7925798337764
REQ-120892,/users,439,200,browser,203.8608387032463
REQ-112986,/orders,628,200,mobile_app,239.527119244784
REQ-027622,/products,2454,200,browser,660.7761417972855
REQ-132963,/products,2601,200,mobile_app,382.3323249665101
REQ-002576,/products,3446,200,mobile_app,787.5857078318052
REQ-088118,/users,2235,200,mobile_app,5.150188120976314
REQ-083508,/users,413,200,other,945.9552629496987
REQ-146995,/products,2308,200,mobile_app,875.9814772577143
REQ-096098,/orders,3537,500,other,526.6707902182018
REQ-115743,/products,854,401,script,484.2779733137544
REQ-116648,/products,3078,200,mobile_app,31.010404134759817
REQ-004204,/auth/logout,3007,200,browser,520.1948322023469
REQ-034035,/orders,1664,200,mobile_app,730.8979080559245
REQ-050456,/users,3185,200,browser,235.89913812137183
REQ-006708,/orders,2602,200,script,384.3385756408932
REQ-066372,/products,4600,200,other,546.0237233077061
REQ-103314,/products,1141,200,mobile_app,603.2947736573955
REQ-131726,/auth/login,522,200,mobile_app,923.732843707517
REQ-088981,/auth/login,1549,400,mobile_app,599.4237883918935
REQ-125691,/users,3297,200,browser,165.23871982879362
REQ-054278,/orders,3864,200,browser,260.95869447767467
REQ-119923,/orders,4557,200,mobile_app,949.8850645820164
REQ-008534,/auth/login,3669,200,other,878.5343414902969
REQ-072417,/orders,2162,201,browser,485.1906481017453
REQ-130965,/orders,1379,404,other,460.0539243897559
REQ-083556,/users,3602,200,browser,484.1530630105461
REQ-111038,/products,4340,200,browser,893.0107307038544
REQ-102680,/users,1599,200,mobile_app,81.2496362653247
REQ-065121,/products,4488,401,browser,913.5029358278016
REQ-111079,/users,727,200,browser,681.7228180400804
REQ-023115,/auth/logout,2007,200,mobile_app,448.2396709511735
REQ-067277,/products,3024,200,browser,536.1495935599413
REQ-041048,/products,2041,200,browser,44.96492737754597
REQ-128012,/products,338,200,browser,960.2657689400407
REQ-064367,/orders,4273,404,browser,288.6872587693493
REQ-144185,/users,3896,404,browser,869.3429313647448
REQ-132530,/products,4938,200,browser,1005.5327318094515
REQ-071619,/users,2290,500,browser,681.0849470669658
REQ-011567,/users,2096,200,mobile_app,5.123095452416044
REQ-049233,/auth/login,1408,401,mobile_app,1020.8635380279176
REQ-141022,/products,839,200,browser,932.1683544367654
REQ-020103,/orders,1116,400,other,174.74278512539104
REQ-147802,/orders,757,200,browser,561.9389103346692
REQ-027215,/users,3027,200,script,903.444041206721
REQ-054261,/orders,2674,201,browser,105.58605839361708
REQ-073385,/auth/logout,427,200,other,376.0579857995337
REQ-122335,/users,4953,200,other,915.3594022375272
REQ-131665,/users,3732,200,other,678.4194896946208
REQ-054033,/auth/login,2440,200,browser,104.9509459379954
REQ-013279,/orders,2819,200,mobile_app,387.328010779447
REQ-089035,/orders,2617,400,mobile_app,456.9814249500704
REQ-101462,/orders,45,500,mobile_app,850.9841964009393
REQ-125438,/products,2618,200,script,233.8003500833924
REQ-003500,/products,1096,200,script,338.97115705172
REQ-026792,/products,2280,400,browser,686.6675851786375
REQ-063032,/products,1112,200,browser,443.2771972835317
REQ-132527,/products,4640,200,other,955.6327960420364
REQ-054606,/auth/logout,1581,400,script,837.9280439766777
REQ-141319,/users,1122,200,browser,550.1646243748944
REQ-014671,/orders,1492,200,script,471.1350533906684
REQ-104615,/orders,4441,200,other,458.0026306964428
REQ-030014,/products,1755,200,mobile_app,122.02099700822193
REQ-102267,/products,1804,200,other,22.423901977017547
REQ-011408,/products,4473,401,other,817.9543980455397
REQ-073694,/products,3406,200,browser,131.19458284021627
REQ-013658,/orders,3423,200,mobile_app,177.90478689240723
REQ-130769,/orders,1885,200,mobile_app,676.5271318280718
REQ-047763,/orders,2321,400,browser,778.2581032654215
REQ-121760,/orders,4872,200,browser,727.060486671254
REQ-057958,/orders,1297,200,browser,959.4455555753336
REQ-131050,/auth/logout,1893,200,mobile_app,864.7047491380317
REQ-134985,/orders,4440,200,browser,412.4582283332582
REQ-046297,/orders,4229,200,mobile_app,233.16777746883247
REQ-100399,/products,4819,404,browser,515.8136665890265
REQ-057879,/orders,2774,200,mobile_app,83.22318615023103
REQ-033058,/users,537,201,browser,293.9088807675343
REQ-025214,/products,4743,200,mobile_app,665.2807924545183
REQ-099950,/auth/logout,3109,200,mobile_app,893.9145830753871
REQ-109619,/orders,1434,500,mobile_app,556.9889210077788
REQ-122381,/products,1527,200,mobile_app,652.4539373359877
REQ-010553,/products,3671,200,browser,817.8732883085287
REQ-098933,/auth/login,102,404,browser,72.25253827270468
REQ-091452,/auth/logout,2408,201,mobile_app,879.919098632292
REQ-054757,/orders,113,200,mobile_app,968.4448777113124
REQ-120959,/users,3416,200,browser,996.0711617654024
REQ-053396,/products,2987,200,other,472.378720734219
REQ-142114,/auth/login,3953,200,browser,23.431102645320117
REQ-044720,/orders,397,200,script,619.6352119557787
REQ-003369,/users,1909,200,mobile_app,85.99240276545898
REQ-058029,/orders,3599,200,browser,357.55187312624054
REQ-118963,/orders,696,200,script,327.81330197771126
REQ-050442,/auth/login,744,200,browser,740.4661766440087
REQ-113168,/auth/logout,2525,200,browser,671.546778534321
REQ-109297,/orders,1262,200,browser,504.7375494566665
REQ-098165,/users,1164,201,mobile_app,504.4684516284542
REQ-040241,/orders,855,200,browser,465.382806935137
REQ-105637,/orders,1874,200,browser,252.03680271388973
REQ-000896,/users,2386,401,mobile_app,212.31315505763607
REQ-116501,/auth/logout,3647,200,other,123.5107400994101
REQ-110727,/orders,3554,200,script,571.1538539369125
REQ-070999,/users,2605,200,browser,209.0258279561533
REQ-009261,/orders,75,200,script,480.8132268937461
REQ-083800,/products,1345,200,mobile_app,696.9021632089049
REQ-029998,/users,4131,200,browser,48.27403256949047
REQ-124315,/orders,767,200,script,289.3591668427023
REQ-069699,/orders,3226,200,script,204.64952374141464
REQ-145470,/users,3056,200,script,932.0912948659212
REQ-121924,/products,1717,201,browser,877.6446088137488
REQ-119835,/users,2981,200,other,723.621644620155
REQ-131692,/auth/login,2098,401,browser,495.09964220500655
REQ-101691,/auth/login,1238,201,mobile_app,911.9460961364812
REQ-053435,/products,4135,200,mobile_app,325.2171034715169
REQ-061213,/auth/login,1132,200,other,689.562261415331
REQ-024302,/products,1668,200,other,780.7363946691038
REQ-014154,/users,1225,200,mobile_app,80.01529237733851
REQ-020556,/auth/login,4732,201,other,766.0053897495183
REQ-098517,/auth/logout,1421,200,browser,193.5650374761944
REQ-037971,/users,752,200,other,599.804918314826
REQ-025502,/orders,2581,200,script,74.81160479780321
REQ-108813,/users,185,200,mobile_app,248.16649464064847
REQ-067585,/orders,2152,200,mobile_app,588.141684189777
REQ-126072,/auth/login,345,401,mobile_app,854.5490584668205
REQ-042293,/products,2949,401,browser,610.9101807303543
REQ-037380,/orders,2406,500,browser,320.7296960529728
REQ-100403,/products,3182,200,mobile_app,618.3685404004693
REQ-009877,/users,3691,200,mobile_app,453.188734992118
REQ-079436,/products,606,200,browser,625.0720956181212
REQ-003260,/auth/login,2950,500,mobile_app,207.5470985526536
REQ-131818,/auth/logout,4944,201,other,169.13039353533372
REQ-141596,/orders,1462,200,browser,888.8835234648786
REQ-041973,/users,3193,200,script,513.7115878977186
REQ-080345,/users,2748,200,script,67.10470749470846
REQ-116411,/orders,3056,200,browser,680.5218180950756
REQ-048721,/users,4110,200,browser,144.7258443532761
REQ-007683,/products,941,404,browser,900.7948773889576
REQ-149230,/auth/logout,1041,201,browser,501.2057065433041
REQ-007299,/orders,3575,200,mobile_app,167.40312768367727
